idx,x,y,dirty_value
70830,70830,-37.66287,-6.29991,-1
70831,70831,-0.78401,9.09121,-1
70832,70832,-48.52121,20.44718,-1
70833,70833,-4.70693,32.01285,-1
70834,70834,-43.36225,-16.72209,-1
70835,70835,-39.65355,39.46211,-1
70836,70836,15.34648,37.74643,-1
70837,70837,9.84907,20.21903,-1
70838,70838,1.49717,25.73783,-1
70839,70839,30.55863,-19.53108,-1
70840,70840,-18.75995,23.59336,-1
70841,70841,-47.3931,18.08361,-1
70842,70842,-26.41813,-15.3456,-1
70843,70843,47.87155,30.3958,-1
70844,70844,41.75654,-25.96921,-1
70845,70845,19.97936,21.96529,-1
70846,70846,-36.53755,-29.99848,-1
70847,70847,32.34897,22.86628,-1
70848,70848,-27.50199,-49.11025,-1
70849,70849,-24.74487,-37.23385,-1
70850,70850,-41.27601,-33.31917,-1
70851,70851,26.28287,37.41827,-1
70852,70852,-41.72487,-23.50358,-1
70853,70853,20.96724,-17.5617,-1
70854,70854,6.13052,-46.15828,-1
70855,70855,-19.48812,28.50292,-1
70856,70856,-43.17122,24.02365,-1
70857,70857,-38.19078,11.33711,-1
70858,70858,-18.80958,-26.70624,-1
70859,70859,-45.7733,27.78885,-1
70860,70860,-11.98552,36.66587,-1
70861,70861,13.86228,-9.14166,-1
70862,70862,-9.91674,2.28598,-1
70863,70863,-33.7995,24.00656,-1
70864,70864,34.80031,-4.74012,-1
70865,70865,4.09234,-48.64496,-1
70866,70866,12.81294,10.08553,-1
70867,70867,-40.87921,-49.49784,-1
70868,70868,30.94886,-12.42695,-1
70869,70869,35.88086,11.71865,-1
70870,70870,-18.10388,47.36703,-1
70871,70871,-20.30867,-16.32693,-1
70872,70872,-36.82084,23.07206,-1
70873,70873,-16.19074,21.53882,-1
70874,70874,17.72703,-45.37273,-1
70875,70875,2.58147,35.33153,-1
70876,70876,-36.27263,21.3421,-1
70877,70877,-19.74049,27.5625,-1
70878,70878,-8.82287,-36.23698,-1
70879,70879,-2.19888,12.82227,-1
70880,70880,-24.81269,-13.06204,-1
70881,70881,36.16996,17.17036,-1
70882,70882,-11.88226,36.95815,-1
70883,70883,6.61658,10.73902,-1
70884,70884,-40.10062,-3.02335,-1
70885,70885,-45.42833,-24.11558,-1
70886,70886,-27.41343,-27.58805,-1
70887,70887,-26.56412,-3.06748,-1
70888,70888,13.15579,32.50928,-1
70889,70889,47.97956,37.81434,-1
70890,70890,-23.19377,-11.08685,-1
70891,70891,6.81404,4.08944,-1
70892,70892,-17.03921,-12.94437,-1
70893,70893,24.95598,-30.90181,-1
70894,70894,25.75991,-15.20557,-1
70895,70895,41.84505,-15.54586,-1
70896,70896,-38.94025,46.05337,-1
70897,70897,45.03061,27.7166,-1
70898,70898,29.90334,5.47725,-1
70899,70899,36.21201,-27.86615,-1
70900,70900,8.31705,13.94569,-1
70901,70901,9.43416,-43.52797,-1
70902,70902,-0.57665,-44.75056,-1
70903,70903,0.90358,40.0201,-1
70904,70904,-31.03021,-48.73877,-1
70905,70905,25.61854,17.61956,-1
70906,70906,-15.05391,14.10272,-1
70907,70907,-25.4162,-31.72268,-1
70908,70908,3.7986,26.68409,-1
70909,70909,-15.92494,-8.21693,-1
70910,70910,25.3081,40.37626,-1
70911,70911,-15.20549,-10.97257,-1
70912,70912,-48.22403,-40.31504,-1
70913,70913,-26.81193,21.42577,-1
70914,70914,47.52081,34.54492,-1
70915,70915,15.95416,-31.88488,-1
70916,70916,-40.16456,-33.0961,-1
70917,70917,4.16002,-14.15942,-1
70918,70918,2.7809,48.31603,-1
70919,70919,-45.61573,31.66746,-1
70920,70920,44.66043,39.67725,-1
70921,70921,22.28671,17.49236,-1
70922,70922,-12.56322,-21.321,-1
70923,70923,-25.12633,-15.34207,-1
70924,70924,-4.89725,29.38932,-1
70925,70925,38.65717,-24.9667,-1
70926,70926,28.86069,-2.71687,-1
70927,70927,23.10619,28.07957,-1
70928,70928,0.79325,0.76604,-1
70929,70929,27.86935,-34.27064,-1
70930,70930,-14.95304,-19.20343,-1
70931,70931,-38.35659,-1.46432,-1
70932,70932,-34.69552,-29.26292,-1
70933,70933,38.12101,34.14747,-1
70934,70934,-4.52737,-43.5334,-1
70935,70935,37.51168,24.01461,-1
70936,70936,31.13482,-16.4238,-1
70937,70937,-39.79252,-26.75344,-1
70938,70938,35.06057,35.81533,-1
70939,70939,38.38117,22.25026,-1
70940,70940,42.54067,-38.3192,-1
70941,70941,-33.94011,-11.73903,-1
70942,70942,25.69225,-7.59147,-1
70943,70943,-8.01559,10.06006,-1
70944,70944,-20.38156,-42.99906,-1
70945,70945,-19.78863,-4.4105,-1
70946,70946,45.21521,-1.01142,-1
70947,70947,-40.42466,20.36737,-1
70948,70948,16.13251,2.33284,-1
70949,70949,-43.45017,23.82832,-1
70950,70950,48.02078,-32.94842,-1
70951,70951,16.66024,-32.09235,-1
70952,70952,-17.97575,-9.04169,-1
70953,70953,35.22087,-33.92396,-1
70954,70954,31.23937,41.18733,-1
70955,70955,2.11229,-7.36538,-1
70956,70956,10.40465,-18.61226,-1
70957,70957,-37.94157,-25.5342,-1
70958,70958,15.4312,31.50735,-1
70959,70959,8.63271,-25.49062,-1
70960,70960,11.23428,35.27982,-1
70961,70961,27.5798,3.29758,-1
70962,70962,22.8747,-8.2899,-1
70963,70963,-7.12953,-36.11486,-1
70964,70964,47.97152,-31.60549,-1
70965,70965,-39.30181,-43.84764,-1
70966,70966,-23.95498,49.48132,-1
70967,70967,23.20847,46.65409,-1
70968,70968,8.00063,-10.28632,-1
70969,70969,44.89881,9.45067,-1
70970,70970,43.76202,3.22138,-1
70971,70971,-3.63895,-33.08106,-1
70972,70972,28.73197,-10.30714,-1
70973,70973,-38.95911,43.96522,-1
70974,70974,-21.3862,-5.63898,-1
70975,70975,-1.07163,-31.7339,-1
70976,70976,-29.91777,23.82122,-1
70977,70977,43.5117,3.47387,-1
70978,70978,21.50474,-24.18162,-1
70979,70979,17.94441,4.95855,-1
70980,70980,-47.42905,-4.95248,-1
70981,70981,-37.57455,28.15448,-1
70982,70982,-46.85673,23.60607,-1
70983,70983,-44.66347,-8.4309,-1
70984,70984,-18.51068,15.70866,-1
70985,70985,47.79906,12.08385,-1
70986,70986,22.65234,-17.62804,-1
70987,70987,35.46616,-32.74407,-1
70988,70988,30.62741,-6.2225,-1
70989,70989,18.5779,-34.78637,-1
70990,70990,15.50582,-32.22196,-1
70991,70991,31.76347,-6.36525,-1
70992,70992,-27.9404,-44.78816,-1
70993,70993,20.99917,15.65938,-1
70994,70994,-13.87882,-20.33014,-1
70995,70995,-3.1859,-13.32815,-1
70996,70996,20.69722,12.60875,-1
70997,70997,-44.90984,11.64392,-1
70998,70998,24.8239,18.78658,-1
70999,70999,-36.10633,-35.96919,-1
71000,71000,-30.54205,-30.69864,-1
71001,71001,28.55554,-1.86096,-1
71002,71002,49.67049,-29.20222,-1
71003,71003,-34.80778,-46.22462,-1
71004,71004,23.9645,-47.77035,-1
71005,71005,19.11295,18.37406,-1
71006,71006,1.03771,32.26365,-1
71007,71007,23.41467,-43.03077,-1
71008,71008,4.23609,-12.89005,-1
71009,71009,33.55994,48.32316,-1
71010,71010,-31.11689,43.72288,-1
71011,71011,6.31366,5.18316,-1
71012,71012,28.22517,16.71002,-1
71013,71013,7.95187,-39.27999,-1
71014,71014,3.34118,-37.53193,-1
71015,71015,2.05245,30.22251,-1
71016,71016,21.39075,-29.36721,-1
71017,71017,3.76674,-38.1518,-1
71018,71018,-44.74334,46.78333,-1
71019,71019,-46.24284,34.79291,-1
71020,71020,-44.82,15.10273,-1
71021,71021,-43.79334,17.53055,-1
71022,71022,-41.32923,17.1085,-1
71023,71023,-46.64593,-17.14161,-1
71024,71024,20.76072,38.13564,-1
71025,71025,-13.44459,-27.34625,-1
71026,71026,16.82399,45.70999,-1
71027,71027,39.9949,24.41103,-1
71028,71028,8.67581,27.76704,-1
71029,71029,21.88264,-15.77538,-1
71030,71030,-15.72698,41.42722,-1
71031,71031,42.50762,-33.03796,-1
71032,71032,33.10578,-20.09765,-1
71033,71033,-45.5162,21.58867,-1
71034,71034,-23.46374,-47.70925,-1
71035,71035,-36.93661,-21.76533,-1
71036,71036,3.7236,-2.88327,-1
71037,71037,45.69794,11.4704,-1
71038,71038,-18.61917,31.82311,-1
71039,71039,-47.44702,-44.00542,-1
71040,71040,45.34919,6.37319,-1
71041,71041,1.50025,31.64056,-1
71042,71042,-23.83614,-2.1276,-1
71043,71043,33.81228,-39.94945,-1
71044,71044,44.80889,-8.9679,-1
71045,71045,15.03667,-26.35399,-1
71046,71046,14.26781,-10.81861,-1
71047,71047,22.49964,9.72049,-1
71048,71048,-0.94188,41.13364,-1
71049,71049,-28.22368,-15.25204,-1
71050,71050,33.51483,-41.41651,-1
71051,71051,45.21318,37.89538,-1
71052,71052,33.10032,-5.448,-1
71053,71053,-22.3998,40.16964,-1
71054,71054,48.90841,16.73516,-1
71055,71055,-28.61969,-31.49303,-1
71056,71056,24.87028,31.59339,-1
71057,71057,46.31274,-16.83627,-1
71058,71058,-10.4241,-8.42238,-1
71059,71059,15.57303,-49.17988,-1
71060,71060,4.9156,-8.76111,-1
71061,71061,39.19837,-15.96195,-1
71062,71062,-13.91221,6.29224,-1
71063,71063,-46.84855,-5.04595,-1
71064,71064,28.80959,31.53677,-1
71065,71065,-36.13011,-6.73835,-1
71066,71066,5.26714,0.23166,-1
71067,71067,-10.57875,18.40333,-1
71068,71068,-12.91898,12.79101,-1
71069,71069,49.36665,31.03763,-1
71070,71070,-24.96688,-36.7675,-1
71071,71071,34.63378,48.2591,-1
71072,71072,9.17342,-36.33102,-1
71073,71073,-17.05029,35.63665,-1
71074,71074,-38.66675,3.97241,-1
71075,71075,12.69945,45.81089,-1
71076,71076,25.46882,35.77865,-1
71077,71077,-21.19143,-22.80314,-1
71078,71078,-10.6745,-23.23882,-1
71079,71079,-35.95158,-40.78179,-1
71080,71080,30.73523,6.95524,-1
71081,71081,4.81778,28.21331,-1
71082,71082,42.78497,-19.64384,-1
71083,71083,-18.16563,-23.24371,-1
71084,71084,0.70924,34.9848,-1
71085,71085,-38.30233,11.88341,-1
71086,71086,-29.69115,37.9028,-1
71087,71087,-19.53233,19.73681,-1
71088,71088,38.6769,-31.65334,-1
71089,71089,-23.98134,-35.11299,-1
71090,71090,-20.546,15.26691,-1
71091,71091,42.51771,-26.56572,-1
71092,71092,-3.29518,33.75815,-1
71093,71093,1.01886,32.00756,-1
71094,71094,-31.80254,-21.40143,-1
71095,71095,40.44238,24.0564,-1
71096,71096,-49.4955,30.90341,-1
71097,71097,3.49084,33.04406,-1
71098,71098,-7.00608,1.59331,-1
71099,71099,25.31926,34.59823,-1
71100,71100,47.42922,-49.22055,-1
71101,71101,-13.44803,-10.10879,-1
71102,71102,26.43368,-20.87323,-1
71103,71103,-42.25401,45.46458,-1
71104,71104,-8.69627,-6.99213,-1
71105,71105,30.89563,20.94948,-1
71106,71106,20.45627,-33.91905,-1
71107,71107,-8.63904,20.77308,-1
71108,71108,-40.23505,-3.4863,-1
71109,71109,15.46424,-47.31532,-1
71110,71110,4.6878,10.00204,-1
71111,71111,37.69328,3.05113,-1
71112,71112,-43.02667,30.77788,-1
71113,71113,26.15691,-16.24156,-1
71114,71114,41.02236,-34.9413,-1
71115,71115,28.19123,45.08046,-1
71116,71116,18.17388,-20.35073,-1
71117,71117,33.71687,8.2812,-1
71118,71118,4.13845,35.08346,-1
71119,71119,-40.62247,-18.2834,-1
71120,71120,1.28853,2.50384,-1
71121,71121,-46.81772,-45.64561,-1
71122,71122,46.80029,45.34069,-1
71123,71123,45.78376,-21.81807,-1
71124,71124,-48.50856,-1.11386,-1
71125,71125,18.64163,34.03009,-1
71126,71126,-10.77372,2.00796,-1
71127,71127,24.73559,-21.68304,-1
71128,71128,-34.86441,-44.37315,-1
71129,71129,-24.98036,-7.46461,-1
71130,71130,26.70365,23.41676,-1
71131,71131,-42.87385,1.41021,-1
71132,71132,23.04918,-33.47632,-1
71133,71133,43.45592,-3.18238,-1
71134,71134,-24.85173,40.00755,-1
71135,71135,33.53706,32.79129,-1
71136,71136,20.71906,-9.0438,-1
71137,71137,-34.73139,32.44261,-1
71138,71138,-13.06579,-34.54717,-1
71139,71139,32.40151,15.94049,-1
71140,71140,8.79247,-36.43278,-1
71141,71141,49.97453,-6.29573,-1
71142,71142,46.72717,-1.84489,-1
71143,71143,42.45234,-45.17656,-1
71144,71144,18.40968,-19.24363,-1
71145,71145,-36.43161,-47.99556,-1
71146,71146,-35.49848,39.29646,-1
71147,71147,-19.74141,-30.21682,-1
71148,71148,-30.77699,-1.25662,-1
71149,71149,48.18884,46.27207,-1
71150,71150,21.49423,22.5045,-1
71151,71151,24.05617,16.66209,-1
71152,71152,19.78012,-10.5307,-1
71153,71153,-18.85057,-42.81465,-1
71154,71154,-23.91587,-36.73394,-1
71155,71155,3.80624,38.84438,-1
71156,71156,10.72965,-1.8416,-1
71157,71157,47.33986,23.43015,-1
71158,71158,25.76513,-35.24235,-1
71159,71159,-10.04546,-36.66095,-1
71160,71160,25.78106,46.48685,-1
71161,71161,39.85452,-45.90175,-1
71162,71162,-34.26116,26.22653,-1
71163,71163,1.58717,-4.0046,-1
71164,71164,26.58285,-30.41746,-1
71165,71165,19.17836,-25.54536,-1
71166,71166,-7.6129,-8.19724,-1
71167,71167,-34.38199,-24.17114,-1
71168,71168,-42.66249,-18.48147,-1
71169,71169,-48.41389,-36.43609,-1
71170,71170,35.98191,32.30514,-1
71171,71171,-4.53985,48.95662,-1
71172,71172,-35.37359,48.98729,-1
71173,71173,44.19038,-4.00237,-1
71174,71174,-28.31203,-18.03605,-1
71175,71175,10.62651,41.60453,-1
71176,71176,23.18296,26.73345,-1
71177,71177,-36.62096,-31.75659,-1
71178,71178,21.04539,46.97242,-1
71179,71179,-45.98421,17.67548,-1
71180,71180,-20.52537,-40.74269,-1
71181,71181,-46.83834,11.12633,-1
71182,71182,25.18187,16.63307,-1
71183,71183,-19.83432,29.5343,-1
71184,71184,34.88763,-26.32828,-1
71185,71185,-31.01566,20.20484,-1
71186,71186,-31.35502,29.13465,-1
71187,71187,-22.89873,-3.23269,-1
71188,71188,15.74219,22.8187,-1
71189,71189,-18.78049,-15.80021,-1
71190,71190,0.51043,9.53808,-1
71191,71191,44.99957,-49.15364,-1
71192,71192,43.39114,-36.557,-1
71193,71193,31.217,31.15205,-1
71194,71194,-23.04879,-25.78199,-1
71195,71195,14.05828,36.22866,-1
71196,71196,36.10322,48.83151,-1
71197,71197,-16.83766,8.52382,-1
71198,71198,-1.47776,39.7392,-1
71199,71199,22.26594,3.04854,-1
71200,71200,46.84307,-48.07156,-1
71201,71201,48.35447,9.38229,-1
71202,71202,-26.51742,22.83022,-1
71203,71203,-37.32831,-30.30089,-1
71204,71204,46.96429,37.12299,-1
71205,71205,29.26763,35.80212,-1
71206,71206,10.98659,-22.14828,-1
71207,71207,18.56793,-15.56941,-1
71208,71208,-18.63606,39.29804,-1
71209,71209,-44.09231,-19.55603,-1
71210,71210,-42.17762,-46.47664,-1
71211,71211,-9.61644,29.73482,-1
71212,71212,-46.63556,-14.87374,-1
71213,71213,34.2141,-49.87856,-1
71214,71214,41.70422,0.3316,-1
71215,71215,12.30606,18.19874,-1
71216,71216,44.74508,27.41265,-1
71217,71217,-23.52539,15.22825,-1
71218,71218,22.6035,-48.18957,-1
71219,71219,16.01563,-5.16694,-1
71220,71220,-17.25704,-8.27299,-1
71221,71221,2.48598,27.47293,-1
71222,71222,-12.17455,14.75636,-1
71223,71223,-41.61712,-11.0351,-1
71224,71224,10.83819,-7.10128,-1
71225,71225,45.65297,-27.59775,-1
71226,71226,34.03976,49.98189,-1
71227,71227,27.51604,-9.42881,-1
71228,71228,23.66973,-26.46255,-1
71229,71229,-31.34016,2.16502,-1
71230,71230,-41.53256,42.38184,-1
71231,71231,32.88673,47.48293,-1
71232,71232,12.82389,39.32907,-1
71233,71233,43.88123,-45.08767,-1
71234,71234,49.70977,3.869,-1
71235,71235,8.55632,-9.35848,-1
71236,71236,-0.52511,34.73088,-1
71237,71237,-8.95108,-33.16982,-1
71238,71238,-42.2662,9.17858,-1
71239,71239,25.5386,42.31112,-1
71240,71240,-18.62595,-6.71986,-1
71241,71241,-49.04718,41.23136,-1
71242,71242,31.58875,-41.75727,-1
71243,71243,-13.30876,18.10778,-1
71244,71244,-45.42434,45.39982,-1
71245,71245,-29.68814,-47.8357,-1
71246,71246,-37.26604,-36.18146,-1
71247,71247,7.89289,1.04623,-1
71248,71248,-25.43662,1.68189,-1
71249,71249,16.92522,43.72241,-1
71250,71250,7.1414,-11.31717,-1
71251,71251,49.28631,-23.22351,-1
71252,71252,-28.58547,-22.93446,-1
71253,71253,21.12146,1.24538,-1
71254,71254,-10.66791,47.84321,-1
71255,71255,-35.97231,-46.17733,-1
71256,71256,-0.05189,-15.71708,-1
71257,71257,-19.03934,-37.2025,-1
71258,71258,-36.29973,-12.0931,-1
71259,71259,-43.2484,-0.46549,-1
71260,71260,-24.20256,4.21282,-1
71261,71261,22.11763,-21.53061,-1
71262,71262,38.94424,19.45051,-1
71263,71263,11.51446,-9.66192,-1
71264,71264,-15.69991,-39.47358,-1
71265,71265,-28.61101,31.15332,-1
71266,71266,3.60616,40.54895,-1
71267,71267,38.35809,-6.36099,-1
71268,71268,15.64326,49.00145,-1
71269,71269,48.18955,-25.98013,-1
71270,71270,-4.24722,-29.79935,-1
71271,71271,-24.97669,43.68903,-1
71272,71272,-47.94278,46.9724,-1
71273,71273,-35.08292,15.5538,-1
71274,71274,-21.14635,-46.14694,-1
71275,71275,1.64268,30.26504,-1
71276,71276,9.82569,43.06655,-1
71277,71277,48.83404,-31.47884,-1
71278,71278,13.37109,37.22045,-1
71279,71279,38.44842,35.40432,-1
71280,71280,4.93367,-15.99214,-1
71281,71281,-5.43488,-34.27422,-1
71282,71282,-39.50739,-39.7096,-1
71283,71283,24.44427,12.27112,-1
71284,71284,-36.50345,-23.46257,-1
71285,71285,-35.66669,-6.18811,-1
71286,71286,-30.06118,32.84677,-1
71287,71287,10.62514,23.03539,-1
71288,71288,8.84969,8.34927,-1
71289,71289,21.83395,43.55495,-1
71290,71290,-8.20578,26.21424,-1
71291,71291,-43.11884,14.20123,-1
71292,71292,-43.89043,-23.16118,-1
71293,71293,-35.2086,-6.37293,-1
71294,71294,20.34709,8.20928,-1
71295,71295,29.57128,-42.28389,-1
71296,71296,39.58418,-19.69264,-1
71297,71297,41.64997,49.85279,-1
71298,71298,22.94835,6.52858,-1
71299,71299,46.83939,36.14989,-1
71300,71300,15.59853,11.06879,-1
71301,71301,-5.24037,35.66128,-1
71302,71302,-20.83687,26.03876,-1
71303,71303,22.83264,49.87744,-1
71304,71304,-3.08451,39.57867,-1
71305,71305,28.81595,-31.53173,-1
71306,71306,40.01389,-11.65953,-1
71307,71307,-42.18597,7.19862,-1
71308,71308,26.46577,21.12649,-1
71309,71309,-40.69223,21.85373,-1
71310,71310,-14.05612,26.87442,-1
71311,71311,17.41069,-34.89938,-1
71312,71312,21.59125,-1.06637,-1
71313,71313,-29.36368,-47.13984,-1
71314,71314,46.49932,-48.29897,-1
71315,71315,2.8277,-25.15832,-1
71316,71316,9.04347,2.39757,-1
71317,71317,14.24926,-31.46316,-1
71318,71318,-34.91052,47.26038,-1
71319,71319,30.19239,41.90826,-1
71320,71320,44.92426,-28.38602,-1
71321,71321,19.86952,-49.71185,-1
71322,71322,12.79247,-35.93124,-1
71323,71323,-35.33269,29.08829,-1
71324,71324,-46.71577,-36.55985,-1
71325,71325,-32.00389,-10.28687,-1
71326,71326,-19.26285,-49.43537,-1
71327,71327,-15.09052,-33.86957,-1
71328,71328,-40.71368,24.37911,-1
71329,71329,-34.61957,27.16487,-1
71330,71330,45.76532,-31.16812,-1
71331,71331,-12.2956,-23.106,-1
71332,71332,33.55956,34.0754,-1
71333,71333,15.04373,28.56329,-1
71334,71334,-29.72807,-2.71058,-1
71335,71335,27.38432,4.08432,-1
71336,71336,23.6063,-46.6518,-1
71337,71337,-4.96539,8.97433,-1
71338,71338,13.97242,-9.34784,-1
71339,71339,22.96597,29.12165,-1
71340,71340,34.8805,28.8998,-1
71341,71341,-34.04999,-12.667,-1
71342,71342,13.66269,-46.67845,-1
71343,71343,20.04404,32.52142,-1
71344,71344,42.28828,-7.65667,-1
71345,71345,-38.517,3.48507,-1
71346,71346,-27.34724,-31.35046,-1
71347,71347,12.84739,-33.65653,-1
71348,71348,-37.12477,32.17465,-1
71349,71349,48.24608,-11.26538,-1
71350,71350,-32.76258,-15.72637,-1
71351,71351,38.90489,-5.64124,-1
71352,71352,-44.04487,-12.00407,-1
71353,71353,-35.55641,-15.22245,-1
71354,71354,30.0352,-14.30937,-1
71355,71355,21.16642,5.49634,-1
71356,71356,-37.30978,-31.93953,-1
71357,71357,30.57846,-25.24236,-1
71358,71358,-24.65285,26.04758,-1
71359,71359,-4.00776,21.57938,-1
71360,71360,47.84417,-46.86349,-1
71361,71361,-18.47413,16.527,-1
71362,71362,7.17157,9.54755,-1
71363,71363,9.19231,-48.22272,-1
71364,71364,2.31422,38.18182,-1
71365,71365,-47.93657,-21.13863,-1
71366,71366,-33.50684,-16.46702,-1
71367,71367,-1.47259,-10.52818,-1
71368,71368,-13.47849,-20.19528,-1
71369,71369,-13.45024,49.45604,-1
71370,71370,40.48555,-40.83197,-1
71371,71371,13.73264,5.74291,-1
71372,71372,23.29171,-38.13573,-1
71373,71373,-47.5122,-3.54946,-1
71374,71374,26.01988,47.70452,-1
71375,71375,-13.37939,-49.98441,-1
71376,71376,28.76056,-26.62239,-1
71377,71377,2.38935,17.35344,-1
71378,71378,-40.39235,1.9556,-1
71379,71379,15.99493,44.41693,-1
71380,71380,44.1857,30.94635,-1
71381,71381,26.76242,9.90041,-1
71382,71382,-43.69903,-6.77416,-1
71383,71383,38.80878,27.19249,-1
71384,71384,-26.78627,-36.16708,-1
71385,71385,-34.92781,-42.13359,-1
71386,71386,-19.44649,-26.01698,-1
71387,71387,-11.8511,-30.13679,-1
71388,71388,-15.72205,-8.25911,-1
71389,71389,2.4631,42.3339,-1
71390,71390,42.73137,-10.09093,-1
71391,71391,-40.26535,19.31654,-1
71392,71392,-33.23295,-6.50553,-1
71393,71393,-4.15946,-38.35439,-1
71394,71394,-38.24973,35.64673,-1
71395,71395,21.3207,14.85033,-1
71396,71396,14.34427,-30.50354,-1
71397,71397,-8.90461,-47.72625,-1
71398,71398,45.20435,-35.08157,-1
71399,71399,-8.88465,-33.51336,-1
71400,71400,25.69665,-35.16136,-1
71401,71401,-27.71928,22.52786,-1
71402,71402,42.14735,35.12181,-1
71403,71403,37.97425,8.42997,-1
71404,71404,-29.1244,4.31847,-1
71405,71405,-47.2281,-44.87602,-1
71406,71406,22.85903,-12.96055,-1
71407,71407,4.26956,-25.95489,-1
71408,71408,46.45486,48.37928,-1
71409,71409,-34.00893,-15.15448,-1
71410,71410,20.73319,24.78735,-1
71411,71411,-34.79021,46.26486,-1
71412,71412,-16.52885,26.57063,-1
71413,71413,19.05298,27.6721,-1
71414,71414,-49.29665,-26.69446,-1
71415,71415,19.13001,17.76842,-1
71416,71416,-2.74928,10.5566,-1
71417,71417,25.75061,-13.57081,-1
71418,71418,17.04588,5.37994,-1
71419,71419,20.94199,-8.16286,-1
71420,71420,12.76311,14.72581,-1
71421,71421,-25.12238,-20.32018,-1
71422,71422,-17.39013,-31.62935,-1
71423,71423,16.63692,36.05176,-1
71424,71424,-6.98435,26.95516,-1
71425,71425,-35.86273,11.27751,-1
71426,71426,-48.0082,21.31292,-1
71427,71427,-26.03579,28.53659,-1
71428,71428,23.41262,2.14479,-1
71429,71429,30.07628,15.34398,-1
71430,71430,30.84473,37.62439,-1
71431,71431,48.36996,-39.22913,-1
71432,71432,46.17068,-27.57479,-1
71433,71433,-26.52139,46.07708,-1
71434,71434,-49.96083,2.42474,-1
71435,71435,24.11037,-12.22022,-1
71436,71436,-22.26746,-34.80841,-1
71437,71437,-6.4867,18.24818,-1
71438,71438,30.67735,30.8921,-1
71439,71439,-1.11147,-25.44282,-1
71440,71440,-3.60132,-48.04287,-1
71441,71441,49.49268,-40.43755,-1
71442,71442,16.58508,-35.29423,-1
71443,71443,36.52599,-0.01708,-1
71444,71444,40.40381,-49.37681,-1
71445,71445,-2.12449,27.37294,-1
71446,71446,-11.11449,21.27543,-1
71447,71447,-46.05749,1.60003,-1
71448,71448,-0.28501,25.37274,-1
71449,71449,-43.27364,31.90721,-1
71450,71450,-47.07662,-12.634,-1
71451,71451,8.50199,-24.34508,-1
71452,71452,38.9488,30.35955,-1
71453,71453,-37.89755,-32.06774,-1
71454,71454,-4.9708,-35.80374,-1
71455,71455,-38.97886,46.48462,-1
71456,71456,34.05349,45.17579,-1
71457,71457,-31.50491,10.8742,-1
71458,71458,48.36393,8.3546,-1
71459,71459,-17.60483,-4.22078,-1
71460,71460,22.46882,-31.62935,-1
71461,71461,35.99054,44.61886,-1
71462,71462,-23.90335,-27.38103,-1
71463,71463,-0.39044,49.21835,-1
71464,71464,18.29331,8.68751,-1
71465,71465,43.2372,-11.24896,-1
71466,71466,7.50196,2.24725,-1
71467,71467,-23.33537,-19.78765,-1
71468,71468,-37.19323,-9.74337,-1
71469,71469,-41.34542,14.81797,-1
71470,71470,-11.73481,-10.76152,-1
71471,71471,6.52553,34.25847,-1
71472,71472,-19.48033,-34.43684,-1
71473,71473,-3.52051,9.63607,-1
71474,71474,-10.51262,1.43835,-1
71475,71475,2.17922,29.63832,-1
71476,71476,-20.04448,-24.91534,-1
71477,71477,2.10437,-35.53106,-1
71478,71478,28.02332,-17.42358,-1
71479,71479,12.92771,-46.18844,-1
71480,71480,-19.66314,-25.82068,-1
71481,71481,-14.93287,-3.2347,-1
71482,71482,0.10309,16.473,-1
71483,71483,-9.81768,-40.54801,-1
71484,71484,49.60234,26.53873,-1
71485,71485,30.25097,-5.55539,-1
71486,71486,7.79399,34.09907,-1
71487,71487,4.03258,25.64068,-1
71488,71488,-4.9178,43.51213,-1
71489,71489,5.411,49.93463,-1
71490,71490,38.91923,-22.01275,-1
71491,71491,48.52331,29.16735,-1
71492,71492,-1.82557,-41.56122,-1
71493,71493,35.04601,-13.71528,-1
71494,71494,18.606,-21.35781,-1
71495,71495,40.85956,-45.84609,-1
71496,71496,-14.90566,16.21693,-1
71497,71497,-29.54501,-15.16629,-1
71498,71498,-12.652,-24.15504,-1
71499,71499,27.90532,7.85784,-1
71500,71500,42.57867,-2.91415,-1
71501,71501,36.62395,48.25503,-1
71502,71502,-44.49272,-2.71759,-1
71503,71503,-28.91799,23.44608,-1
71504,71504,18.98582,0.65424,-1
71505,71505,11.16657,-17.43984,-1
71506,71506,12.34718,-16.67125,-1
71507,71507,20.88381,18.03237,-1
71508,71508,-35.03039,-45.97327,-1
71509,71509,-44.26691,8.73329,-1
71510,71510,-32.66446,-35.04245,-1
71511,71511,22.72152,43.54043,-1
71512,71512,-38.52715,12.7746,-1
71513,71513,36.46823,-5.65903,-1
71514,71514,-0.55806,-27.29523,-1
71515,71515,-17.766,-14.96833,-1
71516,71516,45.2412,-2.39359,-1
71517,71517,26.32362,-38.55728,-1
71518,71518,34.89668,-27.44028,-1
71519,71519,-34.11487,6.35846,-1
71520,71520,-21.05182,-39.14737,-1
71521,71521,39.97377,49.90104,-1
71522,71522,14.16735,4.004,-1
71523,71523,-32.89239,47.14064,-1
71524,71524,16.74579,6.56356,-1
71525,71525,-14.43543,27.72219,-1
71526,71526,-33.61735,-8.51414,-1
71527,71527,-29.75112,19.49986,-1
71528,71528,-27.0001,14.85084,-1
71529,71529,34.57564,40.11551,-1
71530,71530,2.18241,39.1623,-1
